blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
26130,366,90,29054,25359,336,78,28890,26,8,1,1,0,0,0,0,0,11,12,10,23,5,0,0,0,0,1,1,0,10,10,11,1626421507347,red,NA1_3978866524
27844,373,84,28593,23604,363,76,27583,34,8,0,0,0,0,1,1,0,14,16,7,22,12,0,0,0,0,0,0,0,7,11,14,1626419148777,red,NA1_3978872914
28580,367,86,28615,23402,325,79,26216,28,6,0,0,0,0,1,0,0,11,11,6,30,9,1,1,0,0,1,1,0,6,3,11,1623921308839,blue,NA1_3946920076
28515,389,88,32165,25531,370,94,30902,21,7,1,0,0,0,1,0,0,10,13,7,28,3,0,0,0,1,0,1,0,7,7,10,1625540627747,blue,NA1_3967769961
22248,336,79,26699,28737,383,113,30717,24,4,0,0,0,0,0,0,0,4,3,12,34,11,0,0,1,0,2,1,0,12,9,4,1624610005334,red,NA1_3955673902
22802,348,89,27288,30919,441,97,33808,31,7,1,0,1,0,0,1,0,4,6,12,25,13,0,0,0,0,2,0,0,12,15,4,1623729984121,red,NA1_3944146249
21569,313,77,27738,29711,355,84,32061,26,5,0,0,0,0,0,0,0,5,2,17,33,7,0,0,0,0,2,0,0,17,17,5,1625111841194,red,NA1_3962517489
32622,336,89,32918,27549,300,68,29709,26,5,0,1,0,0,1,1,0,23,23,15,25,8,0,0,0,0,0,0,0,15,18,23,1626750634759,blue,NA1_3982800215
26798,344,79,29489,24453,381,70,27572,27,4,0,0,0,0,1,1,0,11,19,6,23,6,0,0,0,0,0,0,0,6,10,11,1623739123776,blue,NA1_3944269001
26457,306,56,27472,36677,319,107,33957,30,7,0,0,0,0,0,0,0,13,14,32,28,9,0,1,0,0,3,1,0,32,36,13,1626145242444,red,NA1_3975220550
24803,359,93,27758,26684,339,62,28924,22,10,0,0,0,0,1,1,0,7,11,12,30,10,0,0,0,1,1,0,0,12,25,7,1623386723274,red,NA1_3939958505
23236,301,56,24606,28598,357,116,29816,22,9,0,0,0,0,0,0,0,7,11,13,29,7,1,1,0,0,1,1,0,13,14,7,1624932042396,red,NA1_3959937184
33536,374,69,30920,24856,312,92,27273,34,4,0,0,0,0,3,1,0,22,30,7,21,9,1,0,0,0,0,0,0,7,7,22,1626336788058,blue,NA1_3977678859
24113,312,71,25597,31784,335,86,33085,18,7,0,0,0,0,0,0,0,9,6,24,28,4,1,0,0,0,3,1,0,24,28,9,1626760610529,red,NA1_3982965375
23364,375,87,29206,27486,442,118,32400,26,9,0,0,0,0,0,1,0,4,5,7,29,10,1,0,1,0,0,0,0,7,5,4,1623317555763,red,NA1_3938969609
32958,342,81,32210,26010,319,71,26186,25,6,0,0,0,0,2,1,0,25,26,6,24,7,0,0,1,0,1,0,0,6,7,25,1623832017987,blue,NA1_3945585355
31530,377,85,32334,23784,298,76,27635,23,7,0,0,0,0,2,1,0,19,14,8,21,2,0,0,0,1,0,0,0,8,5,19,1624592876425,blue,NA1_3955438411
26238,299,88,28265,31073,330,99,31344,25,3,0,0,0,0,0,0,0,12,10,19,22,6,0,1,1,0,1,1,0,19,20,12,1624530016434,red,NA1_3954698464
28452,363,82,27744,24021,337,87,28583,32,6,1,0,0,0,2,1,0,9,9,7,22,6,0,0,0,0,0,0,0,7,7,9,1626152493952,blue,NA1_3975298880
35408,403,112,34073,21138,302,57,24801,37,3,0,0,0,1,3,0,0,20,24,4,21,4,0,0,0,0,0,0,0,4,9,20,1623999752890,blue,NA1_3947754495
26297,309,88,29575,26098,298,80,27565,30,5,0,0,0,1,0,0,0,12,10,13,26,4,0,0,0,0,0,0,0,13,14,12,1623384781679,blue,NA1_3939973000
29929,372,114,30918,24307,364,64,26827,26,12,0,0,0,1,2,1,0,13,19,7,34,7,0,0,0,0,0,0,0,7,7,13,1626150109000,blue,NA1_3975302292
